instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,day_type
6978,2011-10-23,4,0,10,8,0,0,0,1,0.36,0.3485,0.87,0.1343,32.0,56.0,88.0,Weekday
6979,2011-10-23,4,0,10,9,0,0,0,1,0.4,0.4091,0.76,0.0,48.0,95.0,143.0,Weekday
6980,2011-10-23,4,0,10,10,0,0,0,1,0.42,0.4242,0.71,0.0896,104.0,185.0,289.0,Weekday
6981,2011-10-23,4,0,10,11,0,0,0,1,0.46,0.4545,0.72,0.1642,114.0,202.0,316.0,Weekday
6982,2011-10-23,4,0,10,12,0,0,0,1,0.5,0.4848,0.59,0.2537,114.0,249.0,363.0,Weekday
6983,2011-10-23,4,0,10,13,0,0,0,1,0.52,0.5,0.55,0.194,114.0,255.0,369.0,Weekday
6984,2011-10-23,4,0,10,14,0,0,0,1,0.52,0.5,0.55,0.2239,114.0,216.0,330.0,Weekday
6985,2011-10-23,4,0,10,15,0,0,0,1,0.52,0.5,0.52,0.1642,114.0,216.0,330.0,Weekday
6986,2011-10-23,4,0,10,16,0,0,0,1,0.52,0.5,0.55,0.194,114.0,217.0,331.0,Weekday
6987,2011-10-23,4,0,10,17,0,0,0,1,0.5,0.4848,0.63,0.1343,114.0,220.0,334.0,Weekday
6988,2011-10-23,4,0,10,18,0,0,0,1,0.5,0.4848,0.63,0.1045,88.0,196.0,284.0,Weekday
6989,2011-10-23,4,0,10,19,0,0,0,1,0.46,0.4545,0.77,0.0,53.0,140.0,193.0,Weekday
6990,2011-10-23,4,0,10,20,0,0,0,1,0.44,0.4394,0.72,0.0896,32.0,112.0,144.0,Weekday
6991,2011-10-23,4,0,10,21,0,0,0,1,0.44,0.4394,0.72,0.0896,24.0,75.0,99.0,Weekday
6992,2011-10-23,4,0,10,22,0,0,0,1,0.42,0.4242,0.77,0.1045,25.0,69.0,94.0,Weekday
6993,2011-10-23,4,0,10,23,0,0,0,1,0.42,0.4242,0.77,0.1642,18.0,31.0,49.0,Weekday
6994,2011-10-24,4,0,10,0,0,1,1,1,0.42,0.4242,0.77,0.0,6.0,26.0,32.0,Weekday
6995,2011-10-24,4,0,10,1,0,1,1,1,0.4,0.4091,0.82,0.1343,7.0,8.0,15.0,Weekday
6996,2011-10-24,4,0,10,2,0,1,1,1,0.4,0.4091,0.87,0.1045,1.0,6.0,7.0,Weekday
6997,2011-10-24,4,0,10,3,0,1,1,1,0.4,0.4091,0.82,0.0896,1.0,3.0,4.0,Weekday
6998,2011-10-24,4,0,10,4,0,1,1,1,0.4,0.4091,0.82,0.0,1.0,5.0,6.0,Weekday
6999,2011-10-24,4,0,10,5,0,1,1,1,0.38,0.3939,0.87,0.0,2.0,19.0,21.0,Weekday
7000,2011-10-24,4,0,10,6,0,1,1,1,0.4,0.4091,0.87,0.1045,3.0,83.0,86.0,Weekday
7001,2011-10-24,4,0,10,7,0,1,1,2,0.38,0.3939,0.94,0.1045,11.0,274.0,285.0,Weekday
7002,2011-10-24,4,0,10,8,0,1,1,2,0.42,0.4242,0.88,0.1642,20.0,378.0,398.0,Weekday
7003,2011-10-24,4,0,10,9,0,1,1,2,0.44,0.4394,0.82,0.1642,29.0,166.0,195.0,Weekday
7004,2011-10-24,4,0,10,10,0,1,1,2,0.46,0.4545,0.82,0.2537,47.0,82.0,129.0,Weekday
7005,2011-10-24,4,0,10,11,0,1,1,2,0.5,0.4848,0.72,0.1642,59.0,109.0,168.0,Weekday
7006,2011-10-24,4,0,10,12,0,1,1,2,0.52,0.5,0.68,0.1045,64.0,156.0,220.0,Weekday
7007,2011-10-24,4,0,10,13,0,1,1,2,0.54,0.5152,0.64,0.2239,60.0,138.0,198.0,Weekday
7008,2011-10-24,4,0,10,14,0,1,1,2,0.54,0.5152,0.64,0.194,63.0,143.0,206.0,Weekday
7009,2011-10-24,4,0,10,15,0,1,1,1,0.56,0.5303,0.6,0.1642,52.0,125.0,177.0,Weekday
7010,2011-10-24,4,0,10,16,0,1,1,1,0.54,0.5152,0.64,0.194,68.0,242.0,310.0,Weekday
7011,2011-10-24,4,0,10,17,0,1,1,1,0.52,0.5,0.68,0.1343,87.0,499.0,586.0,Weekday
7012,2011-10-24,4,0,10,18,0,1,1,1,0.54,0.5152,0.6,0.0896,58.0,428.0,486.0,Weekday
7013,2011-10-24,4,0,10,19,0,1,1,3,0.48,0.4697,0.82,0.0,25.0,212.0,237.0,Weekday
7014,2011-10-24,4,0,10,20,0,1,1,1,0.48,0.4697,0.82,0.1045,11.0,118.0,129.0,Weekday
7015,2011-10-24,4,0,10,21,0,1,1,1,0.46,0.4545,0.87,0.1045,12.0,114.0,126.0,Weekday
7016,2011-10-24,4,0,10,22,0,1,1,1,0.48,0.4697,0.75,0.1642,3.0,76.0,79.0,Weekday
7017,2011-10-24,4,0,10,23,0,1,1,1,0.46,0.4545,0.77,0.0896,9.0,50.0,59.0,Weekday
7018,2011-10-25,4,0,10,0,0,2,1,1,0.44,0.4394,0.77,0.1343,4.0,26.0,30.0,Weekday
7019,2011-10-25,4,0,10,1,0,2,1,1,0.44,0.4394,0.77,0.1343,5.0,6.0,11.0,Weekday
7020,2011-10-25,4,0,10,2,0,2,1,1,0.42,0.4242,0.82,0.1343,2.0,3.0,5.0,Weekday
7021,2011-10-25,4,0,10,3,0,2,1,1,0.4,0.4091,0.87,0.0,1.0,3.0,4.0,Weekday
7022,2011-10-25,4,0,10,4,0,2,1,1,0.38,0.3939,0.87,0.1343,0.0,5.0,5.0,Weekday
7023,2011-10-25,4,0,10,5,0,2,1,1,0.38,0.3939,0.87,0.1343,0.0,24.0,24.0,Weekday
7024,2011-10-25,4,0,10,6,0,2,1,1,0.38,0.3939,0.82,0.1045,3.0,95.0,98.0,Weekday
7025,2011-10-25,4,0,10,7,0,2,1,1,0.4,0.4091,0.76,0.194,15.0,299.0,314.0,Weekday
7026,2011-10-25,4,0,10,8,0,2,1,1,0.44,0.4394,0.72,0.0,25.0,383.0,408.0,Weekday
7027,2011-10-25,4,0,10,9,0,2,1,1,0.48,0.4697,0.55,0.2239,29.0,194.0,223.0,Weekday
7028,2011-10-25,4,0,10,10,0,2,1,1,0.5,0.4848,0.51,0.2537,26.0,102.0,128.0,Weekday
7029,2011-10-25,4,0,10,11,0,2,1,1,0.52,0.5,0.48,0.2836,46.0,120.0,166.0,Weekday
7030,2011-10-25,4,0,10,12,0,2,1,1,0.54,0.5152,0.39,0.3582,35.0,165.0,200.0,Weekday
7031,2011-10-25,4,0,10,13,0,2,1,1,0.56,0.5303,0.37,0.3881,37.0,161.0,198.0,Weekday
7032,2011-10-25,4,0,10,14,0,2,1,1,0.56,0.5303,0.4,0.2537,66.0,134.0,200.0,Weekday
7033,2011-10-25,4,0,10,15,0,2,1,1,0.56,0.5303,0.37,0.1045,63.0,171.0,234.0,Weekday
7034,2011-10-25,4,0,10,16,0,2,1,1,0.56,0.5303,0.37,0.194,52.0,233.0,285.0,Weekday
7035,2011-10-25,4,0,10,17,0,2,1,1,0.56,0.5303,0.37,0.1045,68.0,499.0,567.0,Weekday
7036,2011-10-25,4,0,10,18,0,2,1,1,0.52,0.5,0.42,0.1045,65.0,453.0,518.0,Weekday
7037,2011-10-25,4,0,10,19,0,2,1,1,0.48,0.4697,0.67,0.194,44.0,294.0,338.0,Weekday
7038,2011-10-25,4,0,10,20,0,2,1,1,0.46,0.4545,0.67,0.1045,40.0,208.0,248.0,Weekday
7039,2011-10-25,4,0,10,21,0,2,1,1,0.44,0.4394,0.72,0.1343,32.0,169.0,201.0,Weekday
7040,2011-10-25,4,0,10,22,0,2,1,1,0.46,0.4545,0.67,0.194,22.0,148.0,170.0,Weekday
7041,2011-10-25,4,0,10,23,0,2,1,1,0.44,0.4394,0.72,0.1343,15.0,79.0,94.0,Weekday
7042,2011-10-26,4,0,10,0,0,3,1,1,0.44,0.4394,0.72,0.194,4.0,28.0,32.0,Weekday
7043,2011-10-26,4,0,10,1,0,3,1,1,0.44,0.4394,0.67,0.2537,3.0,9.0,12.0,Weekday
7044,2011-10-26,4,0,10,2,0,3,1,1,0.44,0.4394,0.67,0.1642,2.0,1.0,3.0,Weekday
7045,2011-10-26,4,0,10,3,0,3,1,1,0.44,0.4394,0.67,0.2239,0.0,3.0,3.0,Weekday
7046,2011-10-26,4,0,10,4,0,3,1,1,0.42,0.4242,0.71,0.2537,0.0,5.0,5.0,Weekday
7047,2011-10-26,4,0,10,5,0,3,1,1,0.42,0.4242,0.71,0.2239,0.0,21.0,21.0,Weekday
7048,2011-10-26,4,0,10,6,0,3,1,1,0.42,0.4242,0.71,0.2239,0.0,92.0,92.0,Weekday
7049,2011-10-26,4,0,10,7,0,3,1,1,0.42,0.4242,0.71,0.1642,15.0,284.0,299.0,Weekday
7050,2011-10-26,4,0,10,8,0,3,1,2,0.44,0.4394,0.67,0.194,26.0,438.0,464.0,Weekday
7051,2011-10-26,4,0,10,9,0,3,1,2,0.48,0.4697,0.63,0.2239,14.0,226.0,240.0,Weekday
7052,2011-10-26,4,0,10,10,0,3,1,2,0.52,0.5,0.62,0.2537,26.0,105.0,131.0,Weekday
7053,2011-10-26,4,0,10,11,0,3,1,1,0.52,0.5,0.59,0.3284,23.0,132.0,155.0,Weekday
7054,2011-10-26,4,0,10,12,0,3,1,3,0.58,0.5455,0.53,0.2239,39.0,155.0,194.0,Weekday
7055,2011-10-26,4,0,10,13,0,3,1,3,0.56,0.5303,0.6,0.1045,20.0,62.0,82.0,Weekday
7056,2011-10-26,4,0,10,14,0,3,1,2,0.52,0.5,0.77,0.0,14.0,52.0,66.0,Weekday
7057,2011-10-26,4,0,10,15,0,3,1,2,0.52,0.5,0.77,0.0,11.0,59.0,70.0,Weekday
7058,2011-10-26,4,0,10,16,0,3,1,2,0.52,0.5,0.77,0.0896,17.0,196.0,213.0,Weekday
7059,2011-10-26,4,0,10,17,0,3,1,2,0.52,0.5,0.77,0.1045,40.0,414.0,454.0,Weekday
7060,2011-10-26,4,0,10,18,0,3,1,1,0.52,0.5,0.77,0.1642,55.0,398.0,453.0,Weekday
7061,2011-10-26,4,0,10,19,0,3,1,1,0.5,0.4848,0.82,0.0,25.0,306.0,331.0,Weekday
7062,2011-10-26,4,0,10,20,0,3,1,1,0.5,0.4848,0.88,0.0,27.0,180.0,207.0,Weekday
7063,2011-10-26,4,0,10,21,0,3,1,2,0.52,0.5,0.77,0.0,17.0,140.0,157.0,Weekday
7064,2011-10-26,4,0,10,22,0,3,1,2,0.48,0.4697,0.88,0.0896,23.0,112.0,135.0,Weekday
7065,2011-10-26,4,0,10,23,0,3,1,2,0.48,0.4697,0.88,0.0896,3.0,72.0,75.0,Weekday
7066,2011-10-27,4,0,10,0,0,4,1,1,0.46,0.4545,0.94,0.0,3.0,23.0,26.0,Weekday
7067,2011-10-27,4,0,10,1,0,4,1,1,0.46,0.4545,0.94,0.0,2.0,9.0,11.0,Weekday
7068,2011-10-27,4,0,10,2,0,4,1,3,0.46,0.4545,0.94,0.0,3.0,5.0,8.0,Weekday
7069,2011-10-27,4,0,10,3,0,4,1,3,0.46,0.4545,0.94,0.0,1.0,3.0,4.0,Weekday
7070,2011-10-27,4,0,10,4,0,4,1,3,0.48,0.4697,0.88,0.0,1.0,3.0,4.0,Weekday
7071,2011-10-27,4,0,10,5,0,4,1,3,0.48,0.4697,0.88,0.0896,1.0,14.0,15.0,Weekday
7072,2011-10-27,4,0,10,6,0,4,1,3,0.5,0.4848,0.82,0.0,4.0,42.0,46.0,Weekday
7073,2011-10-27,4,0,10,7,0,4,1,2,0.46,0.4545,0.94,0.0896,9.0,128.0,137.0,Weekday
7074,2011-10-27,4,0,10,8,0,4,1,3,0.48,0.4697,0.88,0.194,12.0,304.0,316.0,Weekday
7075,2011-10-27,4,0,10,9,0,4,1,2,0.5,0.4848,0.82,0.1642,16.0,155.0,171.0,Weekday
7076,2011-10-27,4,0,10,10,0,4,1,3,0.5,0.4848,0.88,0.194,10.0,52.0,62.0,Weekday
7077,2011-10-27,4,0,10,11,0,4,1,3,0.5,0.4848,0.88,0.1343,8.0,44.0,52.0,Weekday
7078,2011-10-27,4,0,10,12,0,4,1,3,0.5,0.4848,0.88,0.1343,8.0,45.0,53.0,Weekday
7079,2011-10-27,4,0,10,13,0,4,1,2,0.5,0.4848,0.88,0.1642,10.0,64.0,74.0,Weekday
7080,2011-10-27,4,0,10,14,0,4,1,2,0.52,0.5,0.83,0.0,16.0,76.0,92.0,Weekday
7081,2011-10-27,4,0,10,15,0,4,1,2,0.52,0.5,0.83,0.1045,12.0,95.0,107.0,Weekday
7082,2011-10-27,4,0,10,16,0,4,1,2,0.56,0.5303,0.73,0.1642,14.0,193.0,207.0,Weekday
7083,2011-10-27,4,0,10,17,0,4,1,2,0.5,0.4848,0.72,0.4627,31.0,291.0,322.0,Weekday
7084,2011-10-27,4,0,10,18,0,4,1,2,0.48,0.4697,0.67,0.4627,14.0,226.0,240.0,Weekday
7085,2011-10-27,4,0,10,19,0,4,1,2,0.44,0.4394,0.67,0.4627,19.0,200.0,219.0,Weekday
7086,2011-10-27,4,0,10,20,0,4,1,1,0.42,0.4242,0.67,0.4925,11.0,171.0,182.0,Weekday
7087,2011-10-27,4,0,10,21,0,4,1,1,0.4,0.4091,0.62,0.5224,13.0,119.0,132.0,Weekday
7088,2011-10-27,4,0,10,22,0,4,1,1,0.36,0.3182,0.66,0.4925,14.0,97.0,111.0,Weekday
7089,2011-10-27,4,0,10,23,0,4,1,1,0.34,0.303,0.61,0.4179,8.0,60.0,68.0,Weekday
7090,2011-10-28,4,0,10,0,0,5,1,1,0.34,0.3182,0.66,0.2537,4.0,40.0,44.0,Weekend
7091,2011-10-28,4,0,10,1,0,5,1,1,0.32,0.303,0.66,0.2537,7.0,9.0,16.0,Weekend
7092,2011-10-28,4,0,10,2,0,5,1,1,0.32,0.303,0.66,0.2836,1.0,3.0,4.0,Weekend
7093,2011-10-28,4,0,10,3,0,5,1,1,0.3,0.2879,0.7,0.2836,4.0,4.0,8.0,Weekend
7094,2011-10-28,4,0,10,4,0,5,1,1,0.3,0.2879,0.65,0.2836,5.0,5.0,10.0,Weekend
7095,2011-10-28,4,0,10,5,0,5,1,2,0.3,0.2879,0.61,0.2537,0.0,25.0,25.0,Weekend
7096,2011-10-28,4,0,10,6,0,5,1,1,0.28,0.2727,0.65,0.2537,1.0,74.0,75.0,Weekend
7097,2011-10-28,4,0,10,7,0,5,1,1,0.28,0.2727,0.65,0.2537,6.0,199.0,205.0,Weekend
7098,2011-10-28,4,0,10,8,0,5,1,1,0.3,0.2879,0.61,0.2836,13.0,361.0,374.0,Weekend
7099,2011-10-28,4,0,10,9,0,5,1,1,0.32,0.303,0.57,0.2239,19.0,210.0,229.0,Weekend
7100,2011-10-28,4,0,10,10,0,5,1,1,0.34,0.3182,0.57,0.2239,28.0,102.0,130.0,Weekend
7101,2011-10-28,4,0,10,11,0,5,1,1,0.36,0.3485,0.5,0.2239,40.0,128.0,168.0,Weekend
7102,2011-10-28,4,0,10,12,0,5,1,2,0.38,0.3939,0.4,0.1642,46.0,167.0,213.0,Weekend
7103,2011-10-28,4,0,10,13,0,5,1,2,0.38,0.3939,0.42,0.2239,43.0,185.0,228.0,Weekend
7104,2011-10-28,4,0,10,14,0,5,1,2,0.36,0.3485,0.46,0.194,33.0,152.0,185.0,Weekend
7105,2011-10-28,4,0,10,15,0,5,1,2,0.36,0.3333,0.43,0.2537,44.0,171.0,215.0,Weekend
7106,2011-10-28,4,0,10,16,0,5,1,2,0.36,0.3485,0.46,0.1642,46.0,262.0,308.0,Weekend
7107,2011-10-28,4,0,10,17,0,5,1,2,0.36,0.3485,0.5,0.1343,35.0,411.0,446.0,Weekend
7108,2011-10-28,4,0,10,18,0,5,1,2,0.36,0.3485,0.53,0.1642,36.0,332.0,368.0,Weekend
7109,2011-10-28,4,0,10,19,0,5,1,2,0.36,0.3485,0.5,0.1343,16.0,188.0,204.0,Weekend
7110,2011-10-28,4,0,10,20,0,5,1,3,0.34,0.3182,0.61,0.2239,12.0,131.0,143.0,Weekend
7111,2011-10-28,4,0,10,21,0,5,1,3,0.32,0.3182,0.7,0.1642,5.0,69.0,74.0,Weekend
7112,2011-10-28,4,0,10,22,0,5,1,3,0.3,0.2879,0.75,0.2836,4.0,32.0,36.0,Weekend
7113,2011-10-28,4,0,10,23,0,5,1,3,0.3,0.2727,0.81,0.3284,8.0,31.0,39.0,Weekend
7114,2011-10-29,4,0,10,0,0,6,0,3,0.28,0.2576,0.87,0.2985,0.0,19.0,19.0,Weekend
7115,2011-10-29,4,0,10,1,0,6,0,3,0.3,0.2727,0.87,0.2985,0.0,18.0,18.0,Weekend
7116,2011-10-29,4,0,10,2,0,6,0,3,0.3,0.2727,0.87,0.2985,1.0,16.0,17.0,Weekend
7117,2011-10-29,4,0,10,3,0,6,0,3,0.3,0.2727,0.81,0.4179,0.0,8.0,8.0,Weekend
7118,2011-10-29,4,0,10,4,0,6,0,3,0.3,0.2727,0.81,0.4179,0.0,1.0,1.0,Weekend
7119,2011-10-29,4,0,10,5,0,6,0,3,0.26,0.2273,0.93,0.3582,0.0,1.0,1.0,Weekend
7120,2011-10-29,4,0,10,6,0,6,0,3,0.26,0.2273,0.87,0.3582,4.0,1.0,5.0,Weekend
7121,2011-10-29,4,0,10,7,0,6,0,3,0.26,0.2273,0.87,0.3582,1.0,6.0,7.0,Weekend
7122,2011-10-29,4,0,10,8,0,6,0,3,0.28,0.2576,0.87,0.3582,4.0,16.0,20.0,Weekend
7123,2011-10-29,4,0,10,9,0,6,0,3,0.28,0.2576,0.87,0.3582,1.0,19.0,20.0,Weekend
7124,2011-10-29,4,0,10,10,0,6,0,3,0.26,0.2273,0.93,0.3284,0.0,12.0,12.0,Weekend
7125,2011-10-29,4,0,10,11,0,6,0,3,0.26,0.2273,0.93,0.3881,1.0,26.0,27.0,Weekend
7126,2011-10-29,4,0,10,12,0,6,0,3,0.24,0.197,0.87,0.4925,6.0,44.0,50.0,Weekend
7127,2011-10-29,4,0,10,13,0,6,0,3,0.24,0.197,0.87,0.5224,0.0,30.0,30.0,Weekend
7128,2011-10-29,4,0,10,14,0,6,0,3,0.24,0.197,0.87,0.4478,0.0,29.0,29.0,Weekend
7129,2011-10-29,4,0,10,15,0,6,0,3,0.22,0.2121,0.93,0.2537,3.0,38.0,41.0,Weekend
7130,2011-10-29,4,0,10,16,0,6,0,3,0.22,0.197,0.93,0.3284,3.0,19.0,22.0,Weekend
7131,2011-10-29,4,0,10,17,0,6,0,3,0.22,0.197,0.93,0.3284,3.0,28.0,31.0,Weekend
7132,2011-10-29,4,0,10,18,0,6,0,3,0.22,0.197,0.93,0.3284,6.0,37.0,43.0,Weekend
7133,2011-10-29,4,0,10,19,0,6,0,1,0.24,0.2121,0.87,0.3582,3.0,36.0,39.0,Weekend
7134,2011-10-29,4,0,10,20,0,6,0,1,0.24,0.2121,0.87,0.3582,7.0,40.0,47.0,Weekend
7135,2011-10-29,4,0,10,21,0,6,0,1,0.24,0.2121,0.87,0.3582,1.0,49.0,50.0,Weekend
7136,2011-10-29,4,0,10,22,0,6,0,1,0.22,0.2121,0.87,0.2239,10.0,44.0,54.0,Weekend
7137,2011-10-29,4,0,10,23,0,6,0,1,0.22,0.2273,0.87,0.194,3.0,33.0,36.0,Weekend
7138,2011-10-30,4,0,10,0,0,0,0,1,0.22,0.2121,0.87,0.2239,7.0,47.0,54.0,Weekday
7139,2011-10-30,4,0,10,1,0,0,0,1,0.22,0.2121,0.87,0.2537,9.0,34.0,43.0,Weekday
7140,2011-10-30,4,0,10,2,0,0,0,1,0.22,0.2121,0.87,0.2836,7.0,43.0,50.0,Weekday
7141,2011-10-30,4,0,10,3,0,0,0,1,0.24,0.2121,0.75,0.3582,7.0,26.0,33.0,Weekday
7142,2011-10-30,4,0,10,4,0,0,0,1,0.22,0.197,0.8,0.3284,1.0,10.0,11.0,Weekday
7143,2011-10-30,4,0,10,5,0,0,0,1,0.24,0.2121,0.75,0.2985,0.0,4.0,4.0,Weekday
7144,2011-10-30,4,0,10,6,0,0,0,1,0.24,0.2273,0.75,0.2537,2.0,8.0,10.0,Weekday
7145,2011-10-30,4,0,10,7,0,0,0,1,0.24,0.2879,0.75,0.0,7.0,15.0,22.0,Weekday
7146,2011-10-30,4,0,10,8,0,0,0,1,0.26,0.2576,0.7,0.2239,20.0,60.0,80.0,Weekday
7147,2011-10-30,4,0,10,9,0,0,0,1,0.3,0.2879,0.65,0.2537,55.0,92.0,147.0,Weekday
7148,2011-10-30,4,0,10,10,0,0,0,1,0.32,0.3333,0.61,0.0896,53.0,125.0,178.0,Weekday
7149,2011-10-30,4,0,10,11,0,0,0,1,0.36,0.3485,0.53,0.2239,58.0,182.0,240.0,Weekday
7150,2011-10-30,4,0,10,12,0,0,0,1,0.38,0.3939,0.5,0.194,85.0,229.0,314.0,Weekday
7151,2011-10-30,4,0,10,13,0,0,0,1,0.4,0.4091,0.43,0.2239,113.0,232.0,345.0,Weekday
7152,2011-10-30,4,0,10,14,0,0,0,1,0.42,0.4242,0.38,0.194,91.0,209.0,300.0,Weekday
7153,2011-10-30,4,0,10,15,0,0,0,1,0.42,0.4242,0.35,0.1642,88.0,202.0,290.0,Weekday
7154,2011-10-30,4,0,10,16,0,0,0,1,0.42,0.4242,0.32,0.1343,107.0,213.0,320.0,Weekday
7155,2011-10-30,4,0,10,17,0,0,0,1,0.4,0.4091,0.35,0.1045,54.0,191.0,245.0,Weekday
7156,2011-10-30,4,0,10,18,0,0,0,1,0.36,0.3485,0.4,0.1343,51.0,162.0,213.0,Weekday
7157,2011-10-30,4,0,10,19,0,0,0,1,0.56,0.5303,0.49,0.2985,28.0,125.0,153.0,Weekday
7158,2011-10-30,4,0,10,20,0,0,0,1,0.34,0.3636,0.57,0.0,18.0,74.0,92.0,Weekday
7159,2011-10-30,4,0,10,21,0,0,0,1,0.32,0.3485,0.66,0.0,4.0,75.0,79.0,Weekday
7160,2011-10-30,4,0,10,22,0,0,0,1,0.3,0.3333,0.75,0.0,13.0,58.0,71.0,Weekday
7161,2011-10-30,4,0,10,23,0,0,0,1,0.26,0.303,0.87,0.0,7.0,30.0,37.0,Weekday
7162,2011-10-31,4,0,10,0,0,1,1,1,0.26,0.303,0.87,0.0,3.0,20.0,23.0,Weekday
7163,2011-10-31,4,0,10,1,0,1,1,1,0.26,0.303,0.81,0.0,5.0,8.0,13.0,Weekday
7164,2011-10-31,4,0,10,2,0,1,1,1,0.24,0.2879,0.87,0.0,0.0,3.0,3.0,Weekday
7165,2011-10-31,4,0,10,3,0,1,1,1,0.24,0.2576,0.87,0.1045,0.0,3.0,3.0,Weekday
7166,2011-10-31,4,0,10,4,0,1,1,1,0.24,0.2879,0.87,0.0,1.0,5.0,6.0,Weekday
7167,2011-10-31,4,0,10,5,0,1,1,1,0.22,0.2727,0.93,0.0,0.0,18.0,18.0,Weekday
7168,2011-10-31,4,0,10,6,0,1,1,1,0.24,0.2879,0.87,0.0,4.0,82.0,86.0,Weekday
7169,2011-10-31,4,0,10,7,0,1,1,1,0.24,0.2879,0.93,0.0,11.0,216.0,227.0,Weekday
7170,2011-10-31,4,0,10,8,0,1,1,2,0.28,0.3182,0.87,0.0,17.0,355.0,372.0,Weekday
7171,2011-10-31,4,0,10,9,0,1,1,2,0.32,0.3182,0.76,0.1642,14.0,197.0,211.0,Weekday
7172,2011-10-31,4,0,10,10,0,1,1,2,0.36,0.3485,0.57,0.1642,18.0,87.0,105.0,Weekday
7173,2011-10-31,4,0,10,11,0,1,1,1,0.4,0.4091,0.5,0.1343,31.0,97.0,128.0,Weekday
7174,2011-10-31,4,0,10,12,0,1,1,1,0.42,0.4242,0.44,0.2239,30.0,140.0,170.0,Weekday
7175,2011-10-31,4,0,10,13,0,1,1,2,0.44,0.4394,0.44,0.2239,24.0,128.0,152.0,Weekday
7176,2011-10-31,4,0,10,14,0,1,1,2,0.44,0.4394,0.47,0.2239,22.0,119.0,141.0,Weekday
7177,2011-10-31,4,0,10,15,0,1,1,1,0.44,0.4394,0.47,0.1642,27.0,141.0,168.0,Weekday
7178,2011-10-31,4,0,10,16,0,1,1,1,0.42,0.4242,0.54,0.1642,30.0,242.0,272.0,Weekday
7179,2011-10-31,4,0,10,17,0,1,1,1,0.42,0.4242,0.54,0.1343,44.0,442.0,486.0,Weekday
7180,2011-10-31,4,0,10,18,0,1,1,1,0.4,0.4091,0.66,0.0896,30.0,392.0,422.0,Weekday
7181,2011-10-31,4,0,10,19,0,1,1,1,0.4,0.4091,0.66,0.0896,12.0,226.0,238.0,Weekday
7182,2011-10-31,4,0,10,20,0,1,1,1,0.4,0.4091,0.66,0.0896,18.0,154.0,172.0,Weekday
7183,2011-10-31,4,0,10,21,0,1,1,2,0.36,0.3485,0.76,0.194,7.0,109.0,116.0,Weekday
7184,2011-10-31,4,0,10,22,0,1,1,2,0.36,0.3485,0.76,0.194,8.0,77.0,85.0,Weekday
7185,2011-10-31,4,0,10,23,0,1,1,2,0.36,0.3485,0.76,0.194,6.0,46.0,52.0,Weekday
7186,2011-11-01,4,0,11,0,0,2,1,2,0.36,0.3485,0.87,0.1642,3.0,18.0,21.0,Weekday
7187,2011-11-01,4,0,11,1,0,2,1,1,0.36,0.3485,0.81,0.1343,3.0,8.0,11.0,Weekday
7188,2011-11-01,4,0,11,2,0,2,1,2,0.36,0.3485,0.81,0.1642,1.0,3.0,4.0,Weekday
7189,2011-11-01,4,0,11,3,0,2,1,2,0.36,0.3485,0.81,0.1343,1.0,5.0,6.0,Weekday
7190,2011-11-01,4,0,11,4,0,2,1,1,0.34,0.3182,0.81,0.2239,1.0,7.0,8.0,Weekday
7191,2011-11-01,4,0,11,5,0,2,1,1,0.32,0.3182,0.81,0.194,0.0,18.0,18.0,Weekday
7192,2011-11-01,4,0,11,6,0,2,1,1,0.32,0.3182,0.81,0.194,3.0,90.0,93.0,Weekday
7193,2011-11-01,4,0,11,7,0,2,1,1,0.34,0.3333,0.76,0.194,8.0,246.0,254.0,Weekday
7194,2011-11-01,4,0,11,8,0,2,1,1,0.36,0.3333,0.71,0.2537,17.0,402.0,419.0,Weekday
7195,2011-11-01,4,0,11,9,0,2,1,1,0.4,0.4091,0.66,0.1642,16.0,206.0,222.0,Weekday
7196,2011-11-01,4,0,11,10,0,2,1,1,0.44,0.4394,0.62,0.1343,21.0,114.0,135.0,Weekday
7197,2011-11-01,4,0,11,11,0,2,1,1,0.46,0.4545,0.63,0.1045,16.0,101.0,117.0,Weekday
7198,2011-11-01,4,0,11,12,0,2,1,1,0.5,0.4848,0.48,0.0896,23.0,153.0,176.0,Weekday
7199,2011-11-01,4,0,11,13,0,2,1,1,0.48,0.4697,0.55,0.194,20.0,147.0,167.0,Weekday
7200,2011-11-01,4,0,11,14,0,2,1,1,0.5,0.4848,0.48,0.2537,32.0,118.0,150.0,Weekday
7201,2011-11-01,4,0,11,15,0,2,1,1,0.5,0.4848,0.45,0.1343,38.0,148.0,186.0,Weekday
7202,2011-11-01,4,0,11,16,0,2,1,1,0.48,0.4697,0.44,0.1642,46.0,252.0,298.0,Weekday
7203,2011-11-01,4,0,11,17,0,2,1,1,0.44,0.4394,0.54,0.1642,36.0,470.0,506.0,Weekday
7204,2011-11-01,4,0,11,18,0,2,1,1,0.42,0.4242,0.58,0.1045,39.0,421.0,460.0,Weekday
7205,2011-11-01,4,0,11,19,0,2,1,1,0.42,0.4242,0.58,0.0896,39.0,274.0,313.0,Weekday
7206,2011-11-01,4,0,11,20,0,2,1,1,0.4,0.4091,0.71,0.0,18.0,191.0,209.0,Weekday
